t,f,solution,step
2.762524366378784,55.096211429946734,0,5
2.838130474090576,55.129417406088564,2,11
2.879434823989868,55.198290293586645,3,16
2.9970059394836426,64.44052658944453,6,27
3.7682578563690186,73.78730038521593,36,83
4.084507465362549,73.96186456948656,48,114
10.329745769500732,102.02219406955359,261,602
19.647470474243164,129.12322428279236,539,1277
29.775410890579224,157.3619181433424,825,2072
55.43434500694275,166.2982330458453,1512,4708
82.24112939834595,193.58908758524834,2235,8517
96.56787157058716,221.55216928269581,2652,10933
200.0163812637329,221.55216928269581,5329,27167
