t,f,solution,step
3.3226611614227295,-701.4534770213587,0,999
3.980114698410034,-606.2744097171137,1,1998
5.9823784828186035,-587.9841507960729,4,5508
6.821743726730347,-573.4239993100734,5,6936
9.824849367141724,12.842463335224469,9,12129
51.962260484695435,94.50296568260703,10,70636
53.054142475128174,115.58153659476677,11,72246
95.73800158500671,769.9954486711001,12,131159
116.34615778923035,829.1839530328045,13,160116
166.58293914794922,996.7671680974393,15,227435
214.57440066337585,1225.0126347272956,16,290932
1054.832261800766,1242.500493865987,22,1462836
1100.3974812030792,1243.156777820121,37,1533830
1102.8019618988037,1249.4189879841795,38,1537796
1125.0509479045868,1249.4189879841795,49,1572033
