t,f,solution,step
3.5218374729156494,-19.226610446805733,0,999
4.7227783203125,-15.124576111062085,1,2839
5.336887359619141,-4.201813213082099,2,3838
5.960740566253662,18.030438707599057,3,4837
7.587306022644043,27.284542334812283,4,7280
22.85930871963501,27.97790252495979,5,29088
42.80711126327515,30.59278492385581,6,56426
46.99371075630188,41.62620016799001,7,62584
54.7854745388031,42.459214377293435,8,71852
175.05623292922974,62.19626627504009,10,237879
534.2734062671661,175.80222236068656,11,729320
1104.9192860126495,195.51772780693565,13,1520412
1303.532693862915,198.2791131896095,17,1799523
1309.4827511310577,200.4876118403235,18,1808651
1334.0410480499268,259.41115796181765,21,1845842
1375.1139032840729,259.41115796181765,24,1905095
