t,f,solution,step
3.5316553115844727,-733.1926239012804,0,999
4.423102378845215,-322.8889266182342,1,2073
12.802814960479736,-24.846552338939123,2,10221
15.158896207809448,516.5087872929104,3,13165
26.942338943481445,577.2496301357418,4,24596
107.88452768325806,633.3226290518198,5,91409
268.7066102027893,715.3197133574928,6,231621
384.9407534599304,773.0060009547618,7,352464
427.58253717422485,847.9456785514207,8,396655
429.50344824790955,955.5332683225655,9,399160
482.3907105922699,1139.7463628009612,10,455389
530.9909963607788,1579.8270117321995,11,510553
538.6478586196899,1702.8952646434127,12,520413
612.1589436531067,1784.3022339862846,13,608652
621.326014995575,1816.0310172555846,14,620274
673.3258755207062,1827.8303589272023,16,676788
675.3188920021057,1947.5993959018006,17,679881
1004.9460601806641,1989.4153079498985,19,1084346
1125.0773236751556,1989.4153079498985,23,1247223
