t,f,solution,step
2.9645297527313232,-6.380380062015648,0,6
3.0180912017822266,0.3689965202114154,1,16
3.097928762435913,0.47432229405972537,3,36
3.88484787940979,49.30109267387533,21,446
4.868509769439697,67.92030148194833,51,820
5.504515647888184,84.34395643140601,68,1173
6.537308931350708,116.58500078202678,95,1739
14.123862266540527,234.72564244716352,240,5069
15.731622457504272,291.4922474985986,270,6157
21.34560751914978,296.66075027077113,360,10021
30.193711280822754,526.5756478029266,472,16106
35.568241596221924,1056.7091511462152,526,20967
81.68233489990234,1066.0044093252927,918,65627
585.7268695831299,1110.9448607761594,4030,572282
1250.8218364715576,1110.9448607761594,6508,1331044
