t,f,solution,step
2.7749617099761963,8.993754674314005,0,10
2.9626054763793945,91.01596896100652,5,110
4.320930480957031,170.8957429077442,49,682
22.761674165725708,199.12002830714283,487,7420
32.10590839385986,206.09779945398284,672,11772
34.13383507728577,227.34176326095863,708,12840
40.44042158126831,227.982491843415,846,16546
50.04841589927673,1019.4909800570459,1011,21424
224.8220899105072,1033.1345777665567,3480,149871
349.26394534111023,1033.314457260871,4550,270503
442.4487702846527,1033.9855607867355,5115,369710
730.5112860202789,1035.0944641530396,6234,703972
875.1210210323334,1035.0944641530396,6696,877678
