t,f,solution,step
6.309165716171265,5.123084545135498,0,4801
51.74627733230591,5.924705982208252,3,19204
247.9339828491211,6.049332141876221,18,90794
281.3265447616577,6.267699718475342,20,100396
290.92045307159424,8.094461441040039,21,105197
331.81669187545776,9.468522071838379,22,109998
866.0026667118073,13.385259628295898,68,330844
1144.3690280914307,20.477663040161133,91,441267
1435.2718994617462,22.769643783569336,103,495070
1700.1659035682678,24.7125186920166,130,621797
2082.682564496994,24.713960647583008,148,703563
3908.4145300388336,24.7434139251709,258,1200947
4668.652348041534,24.801025390625,293,1365785
6853.282473325729,26.304410934448242,382,1792514
7212.801794290543,26.304410934448242,397,1859728
