t,f,solution,step
7.432567358016968,3.279452085494995,0,4801
10.136869668960571,5.212334156036377,1,9602
13.944323062896729,5.242373466491699,2,14403
18.96327304840088,5.304636478424072,3,19204
53.74899482727051,5.6712493896484375,10,52811
78.68157815933228,8.672309875488281,11,57612
955.9012291431427,12.741384506225586,102,486497
1278.466908454895,13.260515213012695,129,610152
3337.3995175361633,15.164566993713379,272,1279738
6895.624622106552,23.786285400390625,465,2178680
7101.698281288147,24.717395782470703,477,2233701
7204.397022724152,24.717395782470703,484,2262507
