t,f,solution,step
17.054110765457153,3.2524898052215576,0,4801
22.00591015815735,4.243057727813721,1,5764
35.621755599975586,6.1427178382873535,3,11528
47.11405658721924,6.255330562591553,13,21223
70.6874852180481,6.284200191497803,18,29931
116.30095624923706,7.764896869659424,20,35695
241.76606941223145,12.651472091674805,58,78797
682.5495419502258,21.59027671813965,168,228071
1055.036870956421,23.46283721923828,220,313320
1343.3210196495056,24.806320190429688,257,378775
1911.337512254715,25.231000900268555,359,508161
7217.425133466721,25.231000900268555,775,1622795
