t,f,solution,step
3.720540761947632,-877.0886188532801,0,999
4.338986396789551,-752.9187592000469,1,1998
5.031105279922485,-695.6167475340658,2,3180
6.160598039627075,-515.7117196640198,3,4786
9.449028491973877,-301.83013250099833,4,8809
79.06299996376038,218.97544578102801,5,71075
94.67253541946411,328.0898191205187,6,82189
200.14750814437866,752.3922785417503,7,174902
276.17176246643066,1063.6463121158056,8,247173
315.23238253593445,1282.4260770830429,9,289448
554.4060614109039,1385.3551046917778,10,567854
626.0304789543152,1430.6111784805307,11,644597
674.2755467891693,1544.2244628221954,12,707166
798.7105634212494,1643.5278525992278,13,859071
1013.0976059436798,1788.772601888988,14,1113647
1063.2759900093079,1895.1591958175775,15,1172453
1121.883076429367,1957.3496975953067,17,1245929
1125.1101846694946,1957.3496975953067,19,1249979
