t,f,solution,step
5.030726671218872,-185.21372607333598,0,80
5.121826887130737,-89.15803789989175,1,103
6.411174058914185,-71.03774373291299,2,651
7.339016675949097,-26.956910790023016,3,1183
29.336496114730835,-24.08858075454908,100,13781
32.39000916481018,-21.73687004119985,115,16135
69.27679586410522,-21.58842119562392,275,37970
80.34262657165527,-15.882084230308223,326,45378
147.1082398891449,-14.616655919052244,540,74737
342.6464169025421,-13.503744558554084,1239,159080
409.2171347141266,-11.139309357428777,1592,194362
751.0802953243256,-11.139309357428777,3257,311052
