t,f,solution,step
2.9580843448638916,-3.098125179335305,0,5
3.0728142261505127,-3.0061005432465464,2,65
3.1175076961517334,0.5411117959182634,3,74
3.231760025024414,1.0058005552077465,5,148
4.1178131103515625,2.664410467815661,34,460
4.588218688964844,2.9568789732342546,48,662
4.722794532775879,62.99053378434685,51,737
8.622610807418823,66.67568835818605,132,2611
10.39153790473938,115.91448528287978,176,3447
12.193530797958374,180.41420876704615,204,4341
13.06760311126709,425.26371900906764,217,5056
18.196792364120483,660.4599965100575,306,8406
63.1054105758667,910.3646930047611,807,43273
144.48871207237244,992.9000997927217,1411,123244
153.73331928253174,1012.2142292216539,1470,133901
172.5856475830078,1014.6732188085757,1587,154095
208.18773913383484,1058.5448888907918,1801,190179
289.526869058609,1115.7990570790055,2264,273675
385.6954002380371,1118.84421224632,2795,376048
1250.1964585781097,1118.84421224632,5445,1374458
