t,f,solution,step
21.083147048950195,226,0,1711
35.90438437461853,230,1,3364
51.24031066894531,235,2,4795
296.00137519836426,238,18,28694
389.16827392578125,429,24,38307
465.9301919937134,431,29,47930
708.0006530284882,458,46,81417
914.050431728363,554,61,107442
1402.5351638793945,554,98,166865
