t,f,solution,step
5.24349045753479,-115.4961506834341,0,38
5.326705694198608,-49.45627066224664,1,52
5.399231195449829,-31.804024051082983,2,63
8.15569019317627,-24.259885010050667,14,926
17.748047351837158,-23.232524122261538,59,3983
32.430823802948,-23.214194296097787,130,8868
46.86579465866089,-22.56861865036282,210,16104
57.77605366706848,-22.119809680461998,248,20987
59.08527421951294,-20.44055042103285,256,21481
67.08637952804565,-19.05778263820106,298,25052
86.0863938331604,-17.12996817954129,402,33461
314.1622099876404,-15.281877244857167,1489,102195
384.2309818267822,-12.764082468142913,1752,118323
753.0650997161865,-12.764082468142913,4108,199098
