t,f,solution,step
1.5753474235534668,5.0,0,4801
37.94837999343872,7.17202091217041,1,9602
190.7878291606903,9.589518547058105,37,97788
203.77870273590088,12.790579795837402,42,112376
2143.148798942566,20.909467697143555,320,946908
3249.8567695617676,20.939104080200195,598,2014087
3272.993745803833,21.072616577148438,605,2043933
3708.3162200450897,22.67757225036621,735,2606479
3886.74490070343,22.6920223236084,786,2839039
4648.5969960689545,22.86498260498047,997,3830103
4754.381302595139,23.541290283203125,1026,3967461
5822.436518907547,23.63205909729004,1324,5347456
5870.954104423523,23.91722297668457,1338,5410775
7202.369232416153,23.91722297668457,1712,7144382
