t,f,solution,step
3.9352338314056396,-135.15844351346013,0,46
5.137136220932007,-71.08317593912724,1,804
5.517040729522705,-62.5190833519239,3,1088
5.719581365585327,-43.703912642314386,5,1146
5.813664197921753,-42.900493273545365,6,1160
5.877166509628296,-30.74342980709862,7,1171
8.412436723709106,-25.071124585210246,15,2322
9.953117370605469,-22.627666529083832,21,3000
12.57895541191101,-16.878768398404276,35,3492
82.68889999389648,-11.264844188567125,343,28147
228.9993007183075,-9.142776823176721,916,74365
750.0204780101776,-9.142776823176721,4287,216134
