t,f,solution,step
3.3577351570129395,-566.8290942698661,0,999
4.7643725872039795,-428.6900504859235,2,2997
5.431337356567383,-292.19247914408896,3,3996
9.447754621505737,-262.19467047256893,9,10971
13.7335684299469,-204.4348546365217,13,18141
40.089855670928955,52.72043240460445,18,62188
50.41918134689331,148.46683947025983,19,76809
164.87881636619568,298.9116391367792,21,260209
396.9643225669861,373.1483454595645,25,624400
465.01697635650635,831.4216933653646,26,728356
744.8939445018768,892.925587580779,32,1161035
1125.3001940250397,892.925587580779,57,1759823
