t,f,solution,step
3.9114606380462646,-575.2321942999708,0,999
8.40187382698059,231.4509282825608,1,5656
30.700740337371826,552.8204575030971,2,25944
129.41583251953125,630.5881613326026,3,109444
501.8165035247803,1289.2026012109989,4,497742
534.1684296131134,1358.384653671809,5,534828
570.1624674797058,1496.8367373607011,6,579861
573.8158977031708,1694.2793112764446,7,584994
660.6572029590607,1758.5955706417155,10,687199
763.1172633171082,1775.7581783133137,12,801263
784.3792204856873,1791.876687950078,13,828313
850.7157816886902,1832.0662616376185,16,919600
925.2384536266327,1932.2152980258795,17,1016455
1004.5901885032654,1958.9051089892716,19,1123485
1108.9123861789703,2073.258575692466,20,1249389
1125.0761699676514,2073.258575692466,22,1269726
