t,f,solution,step
2.9832677841186523,7.884138138148341,0,25
3.2228970527648926,28.53182973513885,5,116
4.951303243637085,31.18448848995333,43,1076
8.085804462432861,91.19978568367875,114,2142
12.23890733718872,206.49534080842656,187,4226
17.230844974517822,344.40982461262456,274,7086
25.880253076553345,362.2535743716518,358,12510
38.6238968372345,366.80955548603936,467,22744
38.96112775802612,376.7443803543721,469,23112
41.31505298614502,434.6605758469479,479,24708
62.275840282440186,439.52815788559946,602,43538
93.99662256240845,441.7000750415785,734,74467
126.30633306503296,451.0449043445647,847,102995
161.17552781105042,721.8528538317075,957,137144
1085.911779642105,844.2244966453111,4650,1059985
1250.0534825325012,844.2244966453111,5302,1228668
