t,f,solution,step
1.0898511409759521,29.0,0,28
2.3005354404449463,43.0,43,498
2.670337438583374,57.0,54,672
3.3559188842773438,70.0,76,1000
5.866335391998291,86.0,142,2103
7.516178131103516,98.0,199,2950
8.1486496925354,122.0,202,3153
16.795774698257446,124.0,418,6236
17.716500520706177,139.0,447,6748
25.033654928207397,139.0,627,9639
