t,f,solution,step
4.655462265014648,-48.349232380704656,0,15
5.465346813201904,-32.61515806809559,2,560
13.620907306671143,-30.405205413862664,44,5353
18.58165168762207,-26.054898243193048,58,9054
27.229999542236328,-25.39679117105377,87,13871
31.625615119934082,-23.46943944032555,118,16754
44.19209623336792,-23.13697897857299,156,23527
52.98812127113342,-21.295045574647283,195,27056
65.92431569099426,-17.92551797634706,227,30329
93.28442287445068,-13.99756210337948,330,44019
597.8216712474823,-13.263235467765849,2545,257818
750.4170053005219,-13.263235467765849,3556,304345
