t,f,solution,step
2.6459202766418457,27.284779756599093,0,2
2.8040759563446045,36.88017221492219,6,10
2.839153289794922,45.673435124085046,7,14
3.1461124420166016,45.838909493617905,20,32
3.18121337890625,55.13418815467746,21,37
3.5126519203186035,64.57480035619476,33,61
3.5831782817840576,109.8607768089588,35,73
23.93646240234375,111.1156702929074,625,1445
27.03073740005493,120.70960688724273,724,1694
27.1913902759552,157.48207734645823,729,1725
63.393141984939575,184.45171609681634,1745,5212
105.45562767982483,203.89970443779362,2860,11330
200.00230884552002,203.89970443779362,5340,26821
