t,f,solution,step
2.7015492916107178,4.766835576086077,0,5
2.752439022064209,7.634800078093132,1,30
2.9218640327453613,81.56884837549636,6,108
7.171762228012085,92.26003526483356,125,1306
7.677351474761963,121.6716254301135,137,1544
9.031531572341919,364.4367683454363,171,2205
24.64198136329651,480.12669472694455,485,9095
38.690497159957886,1008.7574749664909,741,16195
112.80862021446228,1023.0451139733597,1935,61385
187.0646517276764,1028.5258660540314,2720,124123
196.67649388313293,1057.763045303421,2798,134381
875.0542893409729,1057.763045303421,5302,907747
