seed_8_level_4-2,356,493.03240847587585,405244,150,(100;100;41;100;40;100;41;51;43;41;100;100;41;58;44;53;61;47;51;41;100;50;48;53;51;100;44;100;100;100;100;54;52;63;44;41;54;100;41;48;100;45;100;100;52;47;100;100;58;100;100;100;48;51;42;100;100;100;100;50;41;41;49;100;52;52;100;100;41;58;65;48;100;44;100;100;43;46;100;56;51;64;49;48;51;100;46;51;100;59;60;100;41;100;48;100;100;47;70;100;42;100;67;47;100;44;44;47;100;100;41;100;41;46;49;100;43;100;62;47;44;100;100;41;46;45;100;100;51;55;100;74;41;100;65;100;100;100;41;100;100;100;55;44;100;45;100;43;45;42)
seed_8_level_4-2,466,983.5567064285278,820438,300,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;55;100;100;48;100;100;100;100;200;100;100;100;100;100;100;100;100;100;41;50;47;67;100;41;41;51;41;41;53;51;41;41;52;51;51;41;41;52;43;51;41;41;41;41;51;41;41;43;41;58;44;43;100;43;47;42;46;47;42;44;41;42;44;49;55;42;44;49;49;42;43;49;44;44;47;48;48;48;48;44;46;44;47;44;100;58;45;52;44;45;52;40;43;53;62;57;64;51;51;54;54;58;51;61;74;65;70;64;60;70)
seed_8_level_4-2,466,1468.9415972232819,1219860,450,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;58;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;47;100;100;100;100;100;100;100;100;100;41;50;67;100;41;41;41;51;41;41;53;51;41;41;53;51;41;41;52;51;41;41;41;41;51;41;44;43;41;45;47;48;47;44;43;41;47;44;46;47;46;43;40;43;42;44;40;43;55;42;47;46;49;49;45;44;51;100;44;47;48;48;48;44;44;41;44;100;58;45;51;48;45;47;43;100;53;63;54;51;54;54;54;58;57;61;74;65;58;70;64;60;70;100)
seed_8_level_4-2,466,1955.1012868881226,1636890,600,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;55;100;100;48;100;100;100;200;100;100;100;100;100;100;100;100;100;41;50;41;67;100;46;41;41;51;41;41;53;51;41;41;51;41;41;52;51;42;41;41;41;51;41;41;43;41;46;100;44;43;55;46;41;43;40;45;47;58;48;42;47;55;42;46;46;40;44;49;54;48;100;47;44;47;43;48;47;48;48;48;44;44;46;55;100;59;48;52;45;47;43;43;53;52;62;51;54;58;51;54;67;58;57;61;74;65;70;64;60;70)
seed_8_level_4-2,466,2436.3368830680847,2049334,750,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;71;100;100;41;50;41;67;39;42;51;41;51;41;41;53;51;42;41;45;41;41;52;51;41;41;41;51;41;41;43;41;48;44;44;52;42;44;45;46;41;43;40;51;58;43;45;42;55;42;49;45;46;43;44;49;47;44;49;47;44;47;100;48;48;48;45;48;44;44;100;59;46;52;46;47;55;43;47;53;63;49;51;54;58;51;54;58;53;54;61;74;65;70;64;60;70;200)
seed_8_level_4-2,466,2926.522046327591,2447347,900,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;58;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;46;100;100;100;100;100;41;50;48;67;41;41;51;41;41;53;44;41;41;41;52;51;41;41;41;51;41;41;43;41;48;52;47;42;44;45;46;41;48;40;58;43;47;41;51;44;41;42;55;42;43;44;50;48;49;46;49;52;54;45;47;44;51;48;44;47;44;44;48;48;44;47;45;100;59;44;45;100;52;43;55;100;53;63;60;51;64;51;54;58;54;51;61;74;65;70;64;60;70;100)
seed_8_level_4-2,466,3410.8907301425934,2846235,1050,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;48;100;100;47;100;100;100;100;100;100;100;100;100;100;41;50;67;100;41;41;51;42;41;53;51;41;44;41;52;51;41;41;41;51;41;43;43;41;48;52;41;51;41;100;41;42;44;43;46;42;40;58;43;47;50;41;44;42;55;42;40;44;45;46;46;49;44;43;47;44;47;48;48;44;43;44;46;48;48;44;45;100;58;100;52;46;45;52;43;100;53;63;49;52;51;57;54;68;44;56;74;65;58;63;62;64;60;63)
seed_8_level_4-2,466,3892.0230519771576,3245843,1200,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;55;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;41;50;42;67;100;41;41;51;41;53;51;41;41;52;47;41;41;41;51;41;46;41;48;52;41;51;41;41;45;42;43;41;41;42;44;45;46;40;58;41;51;43;44;42;44;42;43;46;54;40;49;44;49;43;43;100;47;44;51;57;41;44;48;48;44;44;48;48;44;45;100;58;52;44;45;52;43;53;66;63;51;61;64;54;51;51;74;65;70;51;64;60;70)
seed_8_level_4-2,466,4372.728310585022,3634075,1350,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;58;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;47;100;100;100;45;100;100;100;100;100;100;100;100;41;50;41;72;100;43;41;41;51;41;53;51;41;41;48;41;41;41;42;41;41;43;52;41;44;41;41;41;48;41;41;45;47;42;44;45;46;40;58;43;47;42;42;49;49;43;49;51;43;41;49;48;49;44;51;55;46;44;48;48;44;44;48;48;44;45;100;59;52;44;45;52;51;43;55;47;53;62;51;51;57;51;54;58;54;61;74;65;58;63;64;60;70)
seed_8_level_4-2,466,4857.607936143875,4050867,1500,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;200;100;100;100;86;100;100;100;100;100;41;50;41;46;100;100;43;41;41;51;41;53;51;41;41;45;41;41;41;41;48;41;41;41;41;41;44;51;100;41;50;42;44;43;40;51;49;47;47;51;48;47;42;42;55;40;55;52;49;47;49;43;49;46;100;44;42;51;48;48;44;48;48;44;44;48;48;44;46;100;58;51;52;44;45;47;43;100;53;63;51;51;51;58;54;58;54;57;61;74;62;67;63;64;61;70)
seed_8_level_4-2,466,5345.307195901871,4468418,1650,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;58;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;41;50;41;100;67;46;41;41;41;52;51;41;41;41;41;41;41;41;41;41;41;41;51;50;51;43;52;51;46;41;42;44;43;40;47;47;41;44;44;42;42;55;45;52;58;43;49;43;46;54;43;49;46;47;42;47;100;48;44;48;48;44;44;48;48;44;100;59;41;52;46;45;47;43;53;63;51;51;51;64;51;46;58;54;51;100;54;74;65;60;63;64;70;200)
seed_8_level_4-2,466,5835.067492246628,4883301,1800,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;55;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;41;50;41;100;67;53;43;41;41;41;51;41;41;41;41;41;41;41;41;41;41;41;51;50;51;52;51;41;52;49;42;51;58;46;41;45;44;43;47;47;58;43;48;44;42;42;55;49;42;46;43;46;47;47;54;41;47;48;44;48;48;44;44;48;48;44;45;100;58;52;46;45;45;41;43;53;62;49;51;51;51;51;58;54;62;74;65;64;63;64;60;70;200)
